Iteration-index		e_normA		r_norm2
32664		0.0128043119		0.0034396957
32665		0.0128040987		0.0037739839
32666		0.0128038673		0.0037318546
32667		0.0128036944		0.0030895808
32668		0.0128035444		0.0028939544
32669		0.0128033799		0.0027519760
32670		0.0128032192		0.0028575641
32671		0.0128030694		0.0034257754
32672		0.0128028526		0.0040529344
32673		0.0128025266		0.0041410315
32674		0.0128022352		0.0043007817
32675		0.0128018766		0.0049624108
32676		0.0128014405		0.0058608936
32677		0.0128007530		0.0063164454
32678		0.0127997612		0.0078219646
32679		0.0127985558		0.0088339814
32680		0.0127970629		0.0096870860
32681		0.0127951536		0.0105634500
32682		0.0127934811		0.0090907108
32683		0.0127922212		0.0079248587
32684		0.0127912917		0.0067827911
32685		0.0127906653		0.0057224195
32686		0.0127901098		0.0054642372
32687		0.0127896167		0.0049307493
32688		0.0127892145		0.0048245369
32689		0.0127888145		0.0050739377
32690		0.0127884543		0.0046339990
32691		0.0127880152		0.0055700390
32692		0.0127873763		0.0059563987
32693		0.0127868307		0.0053499614
32694		0.0127864972		0.0038810790
32695		0.0127863010		0.0031623736
32696		0.0127861834		0.0026495313
32697		0.0127860550		0.0027246963
32698		0.0127859046		0.0027512465
32699		0.0127857763		0.0027976672
32700		0.0127856326		0.0024751058
32701		0.0127854966		0.0028236201
32702		0.0127853430		0.0030711676
32703		0.0127851770		0.0033557722
32704		0.0127849879		0.0033819765
32705		0.0127847062		0.0044606237
32706		0.0127844487		0.0039705889
32707		0.0127841669		0.0039746110
32708		0.0127838310		0.0046233500
32709		0.0127835538		0.0042892561
32710		0.0127831675		0.0050280535
32711		0.0127827271		0.0051698343
32712		0.0127822372		0.0056607057
32713		0.0127816379		0.0060369371
32714		0.0127808191		0.0078421436
32715		0.0127797604		0.0089560748
32716		0.0127780430		0.0104274382
32717		0.0127763960		0.0098327067
32718		0.0127749640		0.0092256108
32719		0.0127735195		0.0091518398
32720		0.0127721271		0.0078352775
32721		0.0127711262		0.0066853255
32722		0.0127705464		0.0053392902
32723		0.0127700868		0.0055490054
32724		0.0127694234		0.0054987055
32725		0.0127689134		0.0042036347
32726		0.0127686408		0.0033769993
32727		0.0127684547		0.0033535989
32728		0.0127682596		0.0029690199
32729		0.0127681132		0.0027583379
32730		0.0127679663		0.0032018581
32731		0.0127677700		0.0032880009
32732		0.0127675258		0.0035425833
32733		0.0127673093		0.0038066862
32734		0.0127670531		0.0034980693
32735		0.0127668843		0.0025843388
32736		0.0127667792		0.0023000341
32737		0.0127667060		0.0021875819
32738		0.0127666009		0.0030725918
32739		0.0127664005		0.0041150890
32740		0.0127660002		0.0056847401
32741		0.0127652869		0.0073177270
32742		0.0127641468		0.0089443206
32743		0.0127630656		0.0077445772
32744		0.0127619740		0.0069297332
32745		0.0127611701		0.0063437199
32746		0.0127605809		0.0064131152
32747		0.0127600368		0.0058713867
32748		0.0127593478		0.0056688038
32749		0.0127587219		0.0056203441
32750		0.0127582894		0.0054524207
32751		0.0127578778		0.0053835374
32752		0.0127571550		0.0061829065
32753		0.0127560919		0.0090644354
32754		0.0127547139		0.0096048405
32755		0.0127530599		0.0089417230
32756		0.0127518799		0.0081020932
32757		0.0127507431		0.0069659921
32758		0.0127500910		0.0048643182
32759		0.0127496484		0.0051789249
32760		0.0127492593		0.0044730016
32761		0.0127489122		0.0039349143
32762		0.0127486677		0.0037995531
32763		0.0127483276		0.0044093951
32764		0.0127480299		0.0044761636
32765		0.0127476929		0.0039454511
32766		0.0127474992		0.0032308548
32767		0.0127473490		0.0031877318
32768		0.0127471467		0.0033197744
32769		0.0127469200		0.0030983173
32770		0.0127467688		0.0032168023
32771		0.0127465130		0.0035884783
32772		0.0127462223		0.0043672485
32773		0.0127457532		0.0052871278
32774		0.0127453043		0.0045766752
32775		0.0127449622		0.0053520951
32776		0.0127445137		0.0046045857
32777		0.0127441910		0.0038641106
32778		0.0127440085		0.0034041427
32779		0.0127437036		0.0046300423
32780		0.0127432516		0.0054372602
32781		0.0127426812		0.0060387240
32782		0.0127418225		0.0087812377
32783		0.0127404087		0.0100664596
32784		0.0127386106		0.0110573622
32785		0.0127368655		0.0095226367
32786		0.0127351223		0.0093263145
32787		0.0127336964		0.0089381036
32788		0.0127326626		0.0064932362
32789		0.0127319317		0.0050843614
32790		0.0127315495		0.0046900734
32791		0.0127311075		0.0057374562
32792		0.0127306121		0.0055189301
32793		0.0127300670		0.0051847514
32794		0.0127296923		0.0042316916
32795		0.0127294493		0.0034946912
32796		0.0127292462		0.0033032481
32797		0.0127290495		0.0035003552
32798		0.0127288163		0.0038278673
32799		0.0127285164		0.0052021081
32800		0.0127279800		0.0055046862
32801		0.0127274159		0.0058047037
32802		0.0127269292		0.0046830841
32803		0.0127265771		0.0041555251
32804		0.0127262312		0.0041170502
32805		0.0127258601		0.0054999751
32806		0.0127253347		0.0064852330
32807		0.0127243627		0.0065093683
32808		0.0127232669		0.0078096976
32809		0.0127223510		0.0078878406
32810		0.0127213736		0.0073404606
32811		0.0127204365		0.0084684035
32812		0.0127192284		0.0076960638
32813		0.0127179101		0.0088795381
32814		0.0127167457		0.0080600458
32815		0.0127157601		0.0075364683
32816		0.0127151458		0.0049321535
32817		0.0127147455		0.0041500984
32818		0.0127145230		0.0037362866
32819		0.0127142924		0.0036386942
32820		0.0127140309		0.0036831404
32821		0.0127138025		0.0030703119
32822		0.0127136469		0.0031125152
32823		0.0127134539		0.0033232629
32824		0.0127132622		0.0036937251
32825		0.0127130087		0.0045409537
32826		0.0127126328		0.0050864245
32827		0.0127121572		0.0058955332
32828		0.0127114190		0.0070778674
32829		0.0127103890		0.0087425647
32830		0.0127089911		0.0098095696
32831		0.0127073840		0.0089826589
32832		0.0127058506		0.0094228880
32833		0.0127041433		0.0098591665
32834		0.0127027007		0.0081593436
32835		0.0127018187		0.0064541623
32836		0.0127011875		0.0060076389
32837		0.0127006536		0.0048561252
32838		0.0127002935		0.0045913199
32839		0.0127000064		0.0042892713
32840		0.0126996825		0.0041842310
32841		0.0126994094		0.0038285333
32842		0.0126991760		0.0033505108
32843		0.0126989925		0.0035690584
32844		0.0126987425		0.0041219910
32845		0.0126984010		0.0050797691
32846		0.0126979482		0.0058926557
32847		0.0126972647		0.0060692727
32848		0.0126966251		0.0061793458
32849		0.0126958353		0.0084201875
32850		0.0126947300		0.0077223456
32851		0.0126937434		0.0065056791
32852		0.0126930273		0.0069704193
32853		0.0126922140		0.0060472465
32854		0.0126916486		0.0052500369
32855		0.0126911853		0.0050355471
32856		0.0126908328		0.0038543188
32857		0.0126905575		0.0037552751
32858		0.0126903508		0.0036144651
32859		0.0126901577		0.0031211491
32860		0.0126899776		0.0029658585
32861		0.0126897936		0.0034928675
32862		0.0126896043		0.0033242378
32863		0.0126893346		0.0040984397
32864		0.0126889538		0.0048797965
32865		0.0126884242		0.0059971908
32866		0.0126878169		0.0057518814
32867		0.0126872035		0.0055310330
32868		0.0126865386		0.0054668108
32869		0.0126857576		0.0068665482
32870		0.0126848133		0.0082116753
32871		0.0126831896		0.0101698072
32872		0.0126814947		0.0108972168
32873		0.0126797985		0.0091476829
32874		0.0126785577		0.0079935782
32875		0.0126777227		0.0067727206
32876		0.0126770250		0.0067258745
32877		0.0126763360		0.0057884876
32878		0.0126758060		0.0049315536
32879		0.0126753473		0.0050506061
32880		0.0126748982		0.0046742377
32881		0.0126745198		0.0040979872
32882		0.0126742235		0.0039234381
32883		0.0126740194		0.0035380516
32884		0.0126737817		0.0034648763
32885		0.0126736291		0.0030319765
32886		0.0126734729		0.0028801013
32887		0.0126733500		0.0026400648
32888		0.0126732306		0.0024116244
32889		0.0126730920		0.0029314468
32890		0.0126729212		0.0034677643
32891		0.0126726849		0.0038131146
32892		0.0126723934		0.0046825768
32893		0.0126719001		0.0062369988
32894		0.0126709865		0.0078823315
32895		0.0126697141		0.0089221714
32896		0.0126681043		0.0098839123
32897		0.0126655943		0.0125161460
32898		0.0126634149		0.0104938198
32899		0.0126620014		0.0081598081
32900		0.0126610242		0.0069947366
32901		0.0126603877		0.0056025371
32902		0.0126598199		0.0056988863
32903		0.0126593209		0.0053095864
32904		0.0126590126		0.0033785142
32905		0.0126588307		0.0031482373
32906		0.0126586538		0.0034260807
32907		0.0126584288		0.0035116993
32908		0.0126582622		0.0030838844
32909		0.0126581307		0.0027744334
32910		0.0126580271		0.0023718822
32911		0.0126579376		0.0021002193
32912		0.0126578387		0.0023563318
32913		0.0126577232		0.0028621664
32914		0.0126575385		0.0034828892
32915		0.0126573201		0.0036733929
32916		0.0126571090		0.0039490380
32917		0.0126568391		0.0038590013
32918		0.0126565535		0.0039947274
32919		0.0126561944		0.0052921525
32920		0.0126557397		0.0053360222
32921		0.0126551505		0.0059396119
32922		0.0126544405		0.0058741825
32923		0.0126538193		0.0054580208
32924		0.0126533488		0.0050895385
32925		0.0126528791		0.0046472437
32926		0.0126526399		0.0039768901
32927		0.0126523912		0.0033003095
32928		0.0126521985		0.0036282058
32929		0.0126519708		0.0038199224
32930		0.0126516475		0.0047542600
32931		0.0126510844		0.0051564564
32932		0.0126504695		0.0059848442
32933		0.0126499530		0.0047228574
32934		0.0126496441		0.0042616073
32935		0.0126493343		0.0049954969
32936		0.0126488277		0.0053515436
32937		0.0126484529		0.0044875915
32938		0.0126481361		0.0047051728
32939		0.0126477114		0.0045361216
32940		0.0126473766		0.0032979133
32941		0.0126472116		0.0028769365
32942		0.0126470524		0.0026638317
32943		0.0126469600		0.0022553171
32944		0.0126468557		0.0028056990
32945		0.0126467325		0.0025719754
32946		0.0126466217		0.0024385990
32947		0.0126465346		0.0022477091
32948		0.0126464445		0.0019946031
32949		0.0126463898		0.0019090603
32950		0.0126463099		0.0022448168
32951		0.0126462250		0.0022054643
32952		0.0126461325		0.0024838297
32953		0.0126459956		0.0031089970
32954		0.0126457815		0.0034874406
32955		0.0126456150		0.0030831846
32956		0.0126454164		0.0034368261
32957		0.0126451801		0.0041170727
32958		0.0126448382		0.0049427918
32959		0.0126443828		0.0052197430
32960		0.0126439356		0.0051741865
32961		0.0126435415		0.0043904945
32962		0.0126432728		0.0031030293
32963		0.0126431226		0.0026747336
32964		0.0126429909		0.0024332279
32965		0.0126428912		0.0022540076
32966		0.0126428289		0.0020025904
32967		0.0126427553		0.0022347777
32968		0.0126426615		0.0023270051
32969		0.0126425825		0.0018120142
32970		0.0126425318		0.0018255543
32971		0.0126424614		0.0021707821
32972		0.0126423926		0.0021454671
32973		0.0126422974		0.0025897193
32974		0.0126421697		0.0029602643
32975		0.0126420215		0.0028676524
32976		0.0126418824		0.0031690362
32977		0.0126417008		0.0034818667
32978		0.0126414996		0.0036708050
32979		0.0126412583		0.0037091838
32980		0.0126409462		0.0038257766
32981		0.0126406876		0.0037406438
32982		0.0126404331		0.0038432946
32983		0.0126400725		0.0052614082
32984		0.0126395585		0.0052932382
32985		0.0126391540		0.0038090291
32986		0.0126389235		0.0032642829
32987		0.0126387891		0.0026536170
32988		0.0126386608		0.0021597602
32989		0.0126385927		0.0014378195
32990		0.0126385635		0.0012182475
32991		0.0126385402		0.0010946571
32992		0.0126385252		0.0010286799
32993		0.0126385089		0.0009682811
32994		0.0126384822		0.0013803487
32995		0.0126384455		0.0016577640
32996		0.0126384027		0.0016237907
32997		0.0126383470		0.0019355699
32998		0.0126382778		0.0019164184
32999		0.0126382145		0.0021174954
33000		0.0126381185		0.0023711656
33001		0.0126380166		0.0027058946
33002		0.0126378946		0.0026967814
33003		0.0126376848		0.0036935496
33004		0.0126373375		0.0049358452
33005		0.0126368641		0.0043479738
33006		0.0126366065		0.0035858125
33007		0.0126363955		0.0031276670
33008		0.0126362612		0.0024485534
33009		0.0126361169		0.0026978229
33010		0.0126359933		0.0026744524
33011		0.0126358567		0.0027285572
33012		0.0126357128		0.0026345445
33013		0.0126355905		0.0020453598
33014		0.0126355217		0.0017224070
33015		0.0126354716		0.0019836351
33016		0.0126354148		0.0017964975
33017		0.0126353555		0.0018873762
33018		0.0126352927		0.0019528659
33019		0.0126352327		0.0017886786
33020		0.0126351852		0.0017218049
33021		0.0126351373		0.0016611715
33022		0.0126350988		0.0013982181
33023		0.0126350675		0.0012128855
33024		0.0126350454		0.0010593207
33025		0.0126350297		0.0010024063
33026		0.0126350147		0.0008709332
33027		0.0126350030		0.0007939968
33028		0.0126349882		0.0010282231
33029		0.0126349662		0.0011177135
33030		0.0126349408		0.0012794036
33031		0.0126349159		0.0013502018
33032		0.0126348859		0.0012504793
33033		0.0126348591		0.0012606729
33034		0.0126348289		0.0015033844
33035		0.0126347767		0.0019289165
33036		0.0126347048		0.0023221654
33037		0.0126345854		0.0026574635
33038		0.0126344439		0.0033250843
33039		0.0126342655		0.0033837076
33040		0.0126340838		0.0029239735
33041		0.0126339499		0.0024893109
33042		0.0126338505		0.0024717636
33043		0.0126337650		0.0022805846
33044		0.0126336666		0.0022766422
33045		0.0126335684		0.0020243750
33046		0.0126335150		0.0015377462
33047		0.0126334780		0.0012554052
33048		0.0126334556		0.0009888272
33049		0.0126334390		0.0010188907
33050		0.0126334222		0.0009510897
33051		0.0126334069		0.0009829003
33052		0.0126333872		0.0010543588
33053		0.0126333684		0.0009704323
33054		0.0126333535		0.0008770072
33055		0.0126333412		0.0008336983
33056		0.0126333289		0.0009454605
33057		0.0126333131		0.0009238910
33058		0.0126332995		0.0009601990
33059		0.0126332850		0.0009225273
33060		0.0126332640		0.0012032507
33061		0.0126332375		0.0012692978
33062		0.0126332004		0.0015856381
33063		0.0126331381		0.0020474423
33064		0.0126330456		0.0023901819
33065		0.0126329631		0.0025109762
33066		0.0126328532		0.0027219376
33067		0.0126327125		0.0030383689
33068		0.0126325153		0.0034032531
33069		0.0126323288		0.0030304651
33070		0.0126321871		0.0021954513
33071		0.0126321118		0.0018423617
33072		0.0126320677		0.0016149098
33073		0.0126320115		0.0017434372
33074		0.0126319536		0.0016517350
33075		0.0126319176		0.0015405905
33076		0.0126318877		0.0012607542
33077		0.0126318637		0.0010065813
33078		0.0126318500		0.0008280677
33079		0.0126318366		0.0008702305
33080		0.0126318238		0.0009697422
33081		0.0126318044		0.0010659226
33082		0.0126317701		0.0013642976
33083		0.0126317415		0.0012628573
33084		0.0126317162		0.0014163182
33085		0.0126316724		0.0015909912
33086		0.0126316085		0.0018726661
33087		0.0126315520		0.0017965220
33088		0.0126315045		0.0015634346
33089		0.0126314661		0.0013534607
33090		0.0126314387		0.0012467935
33091		0.0126314142		0.0012026187
33092		0.0126313926		0.0012326102
33093		0.0126313607		0.0013764543
33094		0.0126313138		0.0017241677
33095		0.0126312730		0.0014579100
33096		0.0126312380		0.0013408501
33097		0.0126312106		0.0012735832
33098		0.0126311856		0.0013520366
33099		0.0126311334		0.0017088059
33100		0.0126310849		0.0017747214
33101		0.0126310404		0.0016852720
33102		0.0126309883		0.0014124900
33103		0.0126309515		0.0013918044
33104		0.0126309223		0.0015127031
33105		0.0126308691		0.0017015145
33106		0.0126308097		0.0018277882
33107		0.0126307411		0.0022130133
33108		0.0126306725		0.0019402618
33109		0.0126305925		0.0023384058
33110		0.0126304814		0.0028243819
33111		0.0126303417		0.0030861857
33112		0.0126301604		0.0028801311
33113		0.0126300253		0.0025762961
33114		0.0126299196		0.0020777842
33115		0.0126298539		0.0016521961
33116		0.0126298146		0.0013841834
33117		0.0126297832		0.0012387015
33118		0.0126297605		0.0011335893
33119		0.0126297388		0.0012519088
33120		0.0126297132		0.0013170648
33121		0.0126296819		0.0012786303
33122		0.0126296566		0.0013016353
33123		0.0126296284		0.0013591256
33124		0.0126295921		0.0011646530
33125		0.0126295681		0.0011031518
33126		0.0126295500		0.0008935067
33127		0.0126295328		0.0010329372
33128		0.0126295184		0.0009442976
33129		0.0126295018		0.0009627709
33130		0.0126294867		0.0008949773
33131		0.0126294723		0.0008489225
33132		0.0126294592		0.0009854470
33133		0.0126294405		0.0010862049
33134		0.0126294154		0.0013916533
33135		0.0126293764		0.0014486709
33136		0.0126293379		0.0017101956
33137		0.0126292608		0.0022253413
33138		0.0126291512		0.0025675573
33139		0.0126289909		0.0030836892
33140		0.0126288090		0.0034107564
33141		0.0126286249		0.0033395605
33142		0.0126284363		0.0036636939
33143		0.0126282444		0.0033231848
33144		0.0126280423		0.0027811831
33145		0.0126279450		0.0019393013
33146		0.0126278871		0.0013827042
33147		0.0126278565		0.0011955098
33148		0.0126278344		0.0011038322
33149		0.0126278148		0.0011415231
33150		0.0126277928		0.0012585020
33151		0.0126277643		0.0011722674
33152		0.0126277432		0.0010487939
33153		0.0126277295		0.0009596432
33154		0.0126277079		0.0012165351
33155		0.0126276873		0.0011014492
33156		0.0126276691		0.0009279690
33157		0.0126276533		0.0009661248
33158		0.0126276332		0.0012306617
33159		0.0126276017		0.0013990549
33160		0.0126275638		0.0015914311
33161		0.0126275247		0.0013930358
33162		0.0126274853		0.0015732764
33163		0.0126274460		0.0014892477
33164		0.0126274171		0.0012667604
33165		0.0126273904		0.0012729076
